bid_id,request_id,vendor_id,bid_price,bid_timestamp,is_fraudulent_flag,collusion_group
BID-01388,REQ-129,VND-0028,162190.56,2026-04-26 11:29:00,0,
BID-01389,REQ-129,VND-0384,160184.03,2026-04-26 11:37:00,0,
BID-01390,REQ-129,VND-0028,156953.31,2026-04-26 11:47:00,0,
BID-01391,REQ-129,VND-0028,155249.32,2026-04-26 11:51:00,0,
BID-01392,REQ-129,VND-0028,152316.29,2026-04-26 11:57:00,0,
BID-01393,REQ-129,VND-0384,149949.13,2026-04-26 12:07:00,0,
BID-01394,REQ-130,VND-0165,87063.95,2026-03-08 14:06:00,0,
BID-01395,REQ-130,VND-0077,85568.47,2026-03-08 14:13:00,0,
BID-01396,REQ-130,VND-0052,84241.48,2026-03-08 14:20:00,0,
BID-01397,REQ-130,VND-0471,82785.3,2026-03-08 14:29:00,0,
BID-01398,REQ-130,VND-0077,81555.93,2026-03-08 14:33:00,0,
BID-01399,REQ-130,VND-0471,79992.36,2026-03-08 14:38:00,0,
BID-01400,REQ-130,VND-0165,79403.29,2026-03-08 14:47:00,0,
BID-01401,REQ-130,VND-0165,77835.12,2026-03-08 14:52:00,0,
BID-01402,REQ-130,VND-0077,76801.41,2026-03-08 14:59:00,0,
BID-01403,REQ-130,VND-0052,75556.59,2026-03-08 15:04:00,0,
BID-01404,REQ-130,VND-0165,74210.75,2026-03-08 15:10:00,0,
BID-01405,REQ-130,VND-0052,72666.87,2026-03-08 15:16:00,0,
BID-01406,REQ-130,VND-0052,71567.15,2026-03-08 15:23:00,0,
BID-01407,REQ-130,VND-0165,71046.37,2026-03-08 15:30:00,0,
BID-01408,REQ-131,VND-0104,35868.18,2026-05-06 03:04:00,0,
BID-01409,REQ-131,VND-0104,35577.37,2026-05-06 03:13:00,0,
BID-01410,REQ-131,VND-0379,35017.4,2026-05-06 03:20:00,0,
BID-01411,REQ-131,VND-0104,34293.25,2026-05-06 03:28:00,0,
BID-01412,REQ-131,VND-0432,34083.36,2026-05-06 03:38:00,0,
BID-01413,REQ-131,VND-0096,33527.84,2026-05-06 03:45:00,0,
BID-01414,REQ-131,VND-0220,33000.86,2026-05-06 03:50:00,0,
BID-01415,REQ-131,VND-0220,32383.42,2026-05-06 03:57:00,0,
BID-01416,REQ-131,VND-0335,31593.51,2026-05-06 04:03:00,0,
BID-01417,REQ-131,VND-0379,31415.85,2026-05-06 04:11:00,0,
BID-01418,REQ-131,VND-0432,30923.08,2026-05-06 04:15:00,0,
BID-01419,REQ-131,VND-0220,30393.86,2026-05-06 04:19:00,0,
BID-01420,REQ-131,VND-0220,30170.87,2026-05-06 04:25:00,0,
BID-01421,REQ-132,VND-0321,7353.77,2026-03-19 22:06:00,0,
BID-01422,REQ-132,VND-0269,7239.77,2026-03-19 22:10:00,0,
BID-01423,REQ-132,VND-0039,7149.39,2026-03-19 22:12:00,0,
BID-01424,REQ-132,VND-0269,6983.04,2026-03-19 22:21:00,0,
BID-01425,REQ-132,VND-0442,6944.64,2026-03-19 22:30:00,0,
BID-01426,REQ-132,VND-0442,6888.52,2026-03-19 22:37:00,0,
BID-01427,REQ-132,VND-0076,6753.17,2026-03-19 22:47:00,0,
BID-01428,REQ-132,VND-0321,6614.66,2026-03-19 22:51:00,0,
BID-01429,REQ-132,VND-0039,6472.82,2026-03-19 23:01:00,0,
BID-01430,REQ-133,VND-0196,113572.22,2026-01-05 18:02:00,0,
BID-01431,REQ-133,VND-0196,112247.3,2026-01-05 18:04:00,0,
BID-01432,REQ-133,VND-0196,110517.4,2026-01-05 18:10:00,0,
BID-01433,REQ-133,VND-0196,108688.2,2026-01-05 18:16:00,0,
BID-01434,REQ-133,VND-0018,107447.25,2026-01-05 18:21:00,0,
BID-01435,REQ-133,VND-0350,106315.5,2026-01-05 18:28:00,0,
BID-01436,REQ-133,VND-0320,104356.91,2026-01-05 18:34:00,0,
BID-01437,REQ-133,VND-0018,103506.41,2026-01-05 18:37:00,0,
BID-01438,REQ-133,VND-0196,101005.08,2026-01-05 18:47:00,0,
BID-01439,REQ-133,VND-0196,100082.74,2026-01-05 18:54:00,0,
BID-01440,REQ-133,VND-0350,99039.78,2026-01-05 19:00:00,0,
BID-01441,REQ-133,VND-0018,98205.32,2026-01-05 19:06:00,0,
BID-01442,REQ-133,VND-0350,96652.54,2026-01-05 19:08:00,0,
BID-01443,REQ-133,VND-0018,96113.23,2026-01-05 19:10:00,0,
BID-01444,REQ-134,VND-0051,106917.67,2026-03-17 07:09:00,0,
BID-01445,REQ-134,VND-0065,105622.64,2026-03-17 07:16:00,0,
BID-01446,REQ-134,VND-0363,103588.56,2026-03-17 07:26:00,0,
BID-01447,REQ-134,VND-0363,101053.37,2026-03-17 07:35:00,0,
BID-01448,REQ-134,VND-0065,100281.73,2026-03-17 07:44:00,0,
BID-01449,REQ-134,VND-0363,98866.59,2026-03-17 07:53:00,0,
BID-01450,REQ-134,VND-0051,97914.12,2026-03-17 07:58:00,0,
BID-01451,REQ-134,VND-0363,95738.28,2026-03-17 08:04:00,0,
BID-01452,REQ-134,VND-0051,94508.85,2026-03-17 08:11:00,0,
BID-01453,REQ-134,VND-0051,93179.52,2026-03-17 08:13:00,0,
BID-01454,REQ-134,VND-0363,91827.8,2026-03-17 08:20:00,0,
BID-01455,REQ-134,VND-0051,90521.56,2026-03-17 08:24:00,0,
BID-01456,REQ-135,VND-0480,142931.71,2026-02-20 19:03:00,0,
BID-01457,REQ-135,VND-0480,140694.13,2026-02-20 19:11:00,0,
BID-01458,REQ-135,VND-0400,138827.28,2026-02-20 19:16:00,0,
BID-01459,REQ-135,VND-0400,137691.61,2026-02-20 19:25:00,0,
BID-01460,REQ-135,VND-0082,136821.24,2026-02-20 19:30:00,0,
BID-01461,REQ-135,VND-0400,134957.33,2026-02-20 19:38:00,0,
BID-01462,REQ-135,VND-0400,132157.43,2026-02-20 19:48:00,0,
BID-01463,REQ-136,VND-0478,177298.96,2026-01-27 20:09:00,0,
BID-01464,REQ-136,VND-0070,174444.13,2026-01-27 20:18:00,0,
BID-01465,REQ-136,VND-0441,172497.21,2026-01-27 20:26:00,0,
BID-01466,REQ-136,VND-0105,169570.76,2026-01-27 20:34:00,0,
BID-01467,REQ-136,VND-0070,167046.55,2026-01-27 20:36:00,0,
BID-01468,REQ-136,VND-0105,165484.29,2026-01-27 20:40:00,0,
BID-01469,REQ-136,VND-0105,162151.18,2026-01-27 20:44:00,0,
BID-01470,REQ-136,VND-0478,159617.55,2026-01-27 20:52:00,0,
BID-01471,REQ-136,VND-0478,158194.83,2026-01-27 20:59:00,0,
BID-01472,REQ-136,VND-0070,155599.56,2026-01-27 21:05:00,0,
BID-01473,REQ-136,VND-0478,152587.8,2026-01-27 21:12:00,0,
BID-01474,REQ-136,VND-0105,150046.52,2026-01-27 21:22:00,0,
BID-01475,REQ-136,VND-0478,146752.59,2026-01-27 21:28:00,0,
BID-01476,REQ-136,VND-0105,144935.14,2026-01-27 21:38:00,0,
BID-01477,REQ-136,VND-0105,144208.02,2026-01-27 21:48:00,0,
BID-01478,REQ-137,VND-0176,20125.72,2026-05-31 11:08:00,0,
BID-01479,REQ-137,VND-0176,19871.5,2026-05-31 11:18:00,0,
BID-01480,REQ-137,VND-0216,19508.85,2026-05-31 11:27:00,0,
BID-01481,REQ-137,VND-0216,19337.87,2026-05-31 11:35:00,0,
BID-01482,REQ-137,VND-0035,18916.32,2026-05-31 11:39:00,0,
BID-01483,REQ-137,VND-0035,18444.37,2026-05-31 11:43:00,0,
BID-01484,REQ-137,VND-0216,18347.87,2026-05-31 11:45:00,0,
BID-01485,REQ-137,VND-0216,17991.43,2026-05-31 11:54:00,0,
BID-01486,REQ-137,VND-0176,17550.65,2026-05-31 11:58:00,0,
BID-01487,REQ-137,VND-0086,17414.73,2026-05-31 12:06:00,0,
BID-01488,REQ-137,VND-0176,17016.42,2026-05-31 12:14:00,0,
BID-01489,REQ-137,VND-0385,16870.15,2026-05-31 12:24:00,0,
BID-01490,REQ-137,VND-0176,16599.54,2026-05-31 12:33:00,0,
BID-01491,REQ-137,VND-0176,16398.58,2026-05-31 12:37:00,0,
BID-01492,REQ-138,VND-0289,145820.01,2026-04-19 05:02:00,0,
BID-01493,REQ-138,VND-0289,143681.51,2026-04-19 05:09:00,0,
BID-01494,REQ-138,VND-0284,141295.62,2026-04-19 05:12:00,0,
BID-01495,REQ-138,VND-0421,138525.7,2026-04-19 05:22:00,0,
BID-01496,REQ-138,VND-0246,135107.81,2026-04-19 05:28:00,0,
BID-01497,REQ-138,VND-0418,133035.39,2026-04-19 05:38:00,0,
BID-01498,REQ-138,VND-0289,132134.88,2026-04-19 05:47:00,0,
BID-01499,REQ-138,VND-0162,129514.16,2026-04-19 05:50:00,0,
BID-01500,REQ-138,VND-0162,127225.15,2026-04-19 05:56:00,0,
BID-01501,REQ-138,VND-0289,126454.74,2026-04-19 06:03:00,0,
BID-01502,REQ-138,VND-0289,123853.5,2026-04-19 06:12:00,0,
BID-01503,REQ-138,VND-0418,121964.33,2026-04-19 06:21:00,0,
BID-01504,REQ-138,VND-0289,119564.53,2026-04-19 06:29:00,0,
BID-01505,REQ-138,VND-0144,116669.67,2026-04-19 06:35:00,0,
BID-01506,REQ-139,VND-0147,40814.71,2026-05-11 08:04:00,0,
BID-01507,REQ-139,VND-0485,40568.5,2026-05-11 08:10:00,0,
BID-01508,REQ-139,VND-0485,40343.51,2026-05-11 08:19:00,0,
BID-01509,REQ-139,VND-0147,40039.47,2026-05-11 08:22:00,0,
BID-01510,REQ-139,VND-0488,39637.43,2026-05-11 08:28:00,0,
BID-01511,REQ-139,VND-0488,38759.18,2026-05-11 08:30:00,0,
BID-01512,REQ-139,VND-0147,38097.31,2026-05-11 08:34:00,0,
BID-01513,REQ-139,VND-0295,37625.08,2026-05-11 08:38:00,0,
BID-01514,REQ-139,VND-0488,36848.1,2026-05-11 08:43:00,0,
BID-01515,REQ-139,VND-0295,36530.61,2026-05-11 08:53:00,0,
BID-01516,REQ-140,VND-0298,168595.64,2026-03-19 23:08:00,0,
BID-01517,REQ-140,VND-0072,166950.33,2026-03-19 23:17:00,0,
BID-01518,REQ-140,VND-0112,163986.71,2026-03-19 23:22:00,0,
BID-01519,REQ-140,VND-0112,160758.27,2026-03-19 23:29:00,0,
BID-01520,REQ-140,VND-0298,157889.5,2026-03-19 23:32:00,0,
BID-01521,REQ-140,VND-0298,156570.8,2026-03-19 23:40:00,0,
BID-01522,REQ-140,VND-0072,154844.24,2026-03-19 23:50:00,0,
BID-01523,REQ-140,VND-0298,152893.82,2026-03-19 23:58:00,0,
BID-01524,REQ-140,VND-0072,151326.28,2026-03-20 00:08:00,0,
BID-01525,REQ-140,VND-0072,150533.74,2026-03-20 00:17:00,0,
BID-01526,REQ-140,VND-0072,147738.35,2026-03-20 00:27:00,0,
BID-01527,REQ-140,VND-0112,144175.29,2026-03-20 00:30:00,0,
BID-01528,REQ-140,VND-0112,141616.39,2026-03-20 00:38:00,0,
BID-01529,REQ-140,VND-0072,139959.57,2026-03-20 00:44:00,0,
BID-01530,REQ-141,VND-0388,161346.77,2026-01-22 04:05:00,0,
BID-01531,REQ-141,VND-0354,158371.9,2026-01-22 04:10:00,0,
BID-01532,REQ-141,VND-0354,156511.32,2026-01-22 04:14:00,0,
BID-01533,REQ-141,VND-0388,154014.61,2026-01-22 04:16:00,0,
BID-01534,REQ-141,VND-0151,153207.7,2026-01-22 04:19:00,0,
BID-01535,REQ-141,VND-0354,152123.27,2026-01-22 04:28:00,0,
BID-01536,REQ-141,VND-0388,150695.09,2026-01-22 04:34:00,0,
BID-01537,REQ-141,VND-0388,149359.69,2026-01-22 04:36:00,0,
BID-01538,REQ-141,VND-0354,148338.24,2026-01-22 04:41:00,0,
BID-01539,REQ-141,VND-0354,145703.51,2026-01-22 04:44:00,0,
BID-01540,REQ-141,VND-0151,142479.26,2026-01-22 04:48:00,0,
BID-01541,REQ-141,VND-0388,139896.42,2026-01-22 04:52:00,0,
BID-01542,REQ-142,VND-0105,108443.45,2026-05-25 11:03:00,0,
BID-01543,REQ-142,VND-0160,106917.77,2026-05-25 11:09:00,0,
BID-01544,REQ-142,VND-0105,104902.97,2026-05-25 11:16:00,0,
BID-01545,REQ-142,VND-0105,104038.64,2026-05-25 11:19:00,0,
BID-01546,REQ-142,VND-0105,101901.46,2026-05-25 11:27:00,0,
BID-01547,REQ-142,VND-0105,100714.0,2026-05-25 11:29:00,0,
BID-01548,REQ-142,VND-0105,98285.57,2026-05-25 11:35:00,0,
BID-01549,REQ-142,VND-0476,96928.1,2026-05-25 11:44:00,0,
BID-01550,REQ-142,VND-0476,95260.35,2026-05-25 11:48:00,0,
BID-01551,REQ-142,VND-0160,93846.58,2026-05-25 11:52:00,0,
BID-01552,REQ-143,VND-0325,141140.13,2026-05-20 03:06:00,0,
BID-01553,REQ-143,VND-0031,139175.8,2026-05-20 03:15:00,0,
BID-01554,REQ-143,VND-0153,136662.66,2026-05-20 03:17:00,0,
BID-01555,REQ-143,VND-0325,134162.81,2026-05-20 03:23:00,0,
BID-01556,REQ-143,VND-0153,131613.57,2026-05-20 03:31:00,0,
BID-01557,REQ-143,VND-0227,130945.75,2026-05-20 03:40:00,0,
BID-01558,REQ-143,VND-0359,129149.02,2026-05-20 03:43:00,0,
BID-01559,REQ-144,VND-0194,62833.36,2026-04-10 20:00:02,1,COL-REQ-144
BID-01560,REQ-144,VND-0040,62683.36,2026-04-10 20:00:04,1,COL-REQ-144
BID-01561,REQ-144,VND-0194,62533.36,2026-04-10 20:00:05,1,COL-REQ-144
BID-01562,REQ-144,VND-0040,62383.36,2026-04-10 20:00:07,1,COL-REQ-144
BID-01563,REQ-144,VND-0194,62233.36,2026-04-10 20:00:09,1,COL-REQ-144
BID-01564,REQ-144,VND-0040,62083.36,2026-04-10 20:00:11,1,COL-REQ-144
BID-01565,REQ-144,VND-0194,61933.36,2026-04-10 20:00:13,1,COL-REQ-144
BID-01566,REQ-144,VND-0040,61783.36,2026-04-10 20:00:14,1,COL-REQ-144
BID-01567,REQ-144,VND-0194,61633.36,2026-04-10 20:00:15,1,COL-REQ-144
BID-01568,REQ-144,VND-0040,61483.36,2026-04-10 20:00:17,1,COL-REQ-144
BID-01569,REQ-144,VND-0044,60313.79,2026-04-10 20:09:17,0,
BID-01570,REQ-144,VND-0049,56726.92,2026-04-10 20:16:17,0,
BID-01571,REQ-145,VND-0440,94518.74,2026-01-09 19:05:00,0,
BID-01572,REQ-145,VND-0168,92730.67,2026-01-09 19:08:00,0,
BID-01573,REQ-145,VND-0075,90989.48,2026-01-09 19:17:00,0,
BID-01574,REQ-145,VND-0440,88923.63,2026-01-09 19:26:00,0,
BID-01575,REQ-145,VND-0075,88142.05,2026-01-09 19:28:00,0,
BID-01576,REQ-145,VND-0458,87656.63,2026-01-09 19:33:00,0,
BID-01577,REQ-145,VND-0388,86536.79,2026-01-09 19:43:00,0,
BID-01578,REQ-145,VND-0075,85571.5,2026-01-09 19:53:00,0,
BID-01579,REQ-145,VND-0388,83489.42,2026-01-09 19:55:00,0,
BID-01580,REQ-145,VND-0440,82505.44,2026-01-09 20:02:00,0,
BID-01581,REQ-145,VND-0075,82022.26,2026-01-09 20:05:00,0,
BID-01582,REQ-145,VND-0458,80288.14,2026-01-09 20:15:00,0,
BID-01583,REQ-145,VND-0388,78377.14,2026-01-09 20:25:00,0,
BID-01584,REQ-146,VND-0194,156808.24,2026-01-19 20:00:01,1,COL-REQ-146
BID-01585,REQ-146,VND-0064,156658.24,2026-01-19 20:00:02,1,COL-REQ-146
BID-01586,REQ-146,VND-0194,156508.24,2026-01-19 20:00:04,1,COL-REQ-146
BID-01587,REQ-146,VND-0064,156358.24,2026-01-19 20:00:05,1,COL-REQ-146
BID-01588,REQ-146,VND-0194,156208.24,2026-01-19 20:00:07,1,COL-REQ-146
BID-01589,REQ-146,VND-0064,156058.24,2026-01-19 20:00:08,1,COL-REQ-146
BID-01590,REQ-146,VND-0194,155908.24,2026-01-19 20:00:09,1,COL-REQ-146
BID-01591,REQ-146,VND-0064,155758.24,2026-01-19 20:00:10,1,COL-REQ-146
BID-01592,REQ-146,VND-0194,155608.24,2026-01-19 20:00:11,1,COL-REQ-146
BID-01593,REQ-146,VND-0064,155458.24,2026-01-19 20:00:12,1,COL-REQ-146
BID-01594,REQ-146,VND-0040,141014.1,2026-01-19 20:10:12,0,
BID-01595,REQ-146,VND-0044,149928.45,2026-01-19 20:17:12,0,
BID-01596,REQ-147,VND-0341,92537.36,2026-04-17 03:03:00,0,
BID-01597,REQ-147,VND-0341,91154.58,2026-04-17 03:08:00,0,
BID-01598,REQ-147,VND-0341,89232.22,2026-04-17 03:16:00,0,
BID-01599,REQ-147,VND-0496,87337.78,2026-04-17 03:24:00,0,
BID-01600,REQ-147,VND-0496,86690.08,2026-04-17 03:34:00,0,
BID-01601,REQ-147,VND-0341,85699.06,2026-04-17 03:39:00,0,
BID-01602,REQ-147,VND-0341,84254.02,2026-04-17 03:46:00,0,
BID-01603,REQ-147,VND-0341,83629.29,2026-04-17 03:50:00,0,
BID-01604,REQ-147,VND-0496,82930.06,2026-04-17 03:57:00,0,
BID-01605,REQ-147,VND-0102,82241.73,2026-04-17 04:02:00,0,
BID-01606,REQ-147,VND-0102,81763.58,2026-04-17 04:05:00,0,
BID-01607,REQ-147,VND-0102,80353.25,2026-04-17 04:09:00,0,
BID-01608,REQ-147,VND-0341,78537.87,2026-04-17 04:12:00,0,
BID-01609,REQ-147,VND-0341,78133.83,2026-04-17 04:15:00,0,
BID-01610,REQ-147,VND-0102,76724.68,2026-04-17 04:21:00,0,
BID-01611,REQ-148,VND-0143,74039.02,2026-05-09 03:04:00,0,
BID-01612,REQ-148,VND-0249,72644.61,2026-05-09 03:08:00,0,
BID-01613,REQ-148,VND-0439,71555.11,2026-05-09 03:11:00,0,
BID-01614,REQ-148,VND-0439,70014.55,2026-05-09 03:17:00,0,
BID-01615,REQ-148,VND-0196,69078.05,2026-05-09 03:27:00,0,
BID-01616,REQ-148,VND-0109,68467.54,2026-05-09 03:37:00,0,
BID-01617,REQ-148,VND-0365,67277.68,2026-05-09 03:47:00,0,
BID-01618,REQ-148,VND-0249,66646.24,2026-05-09 03:52:00,0,
BID-01619,REQ-148,VND-0196,66242.28,2026-05-09 03:55:00,0,
BID-01620,REQ-148,VND-0109,65003.22,2026-05-09 04:04:00,0,
BID-01621,REQ-148,VND-0143,64448.97,2026-05-09 04:06:00,0,
BID-01622,REQ-148,VND-0365,63295.52,2026-05-09 04:12:00,0,
BID-01623,REQ-148,VND-0109,62428.78,2026-05-09 04:19:00,0,
BID-01624,REQ-149,VND-0475,99272.04,2026-04-29 11:09:00,0,
BID-01625,REQ-149,VND-0043,98545.24,2026-04-29 11:14:00,0,
BID-01626,REQ-149,VND-0021,97175.82,2026-04-29 11:21:00,0,
BID-01627,REQ-149,VND-0020,96303.66,2026-04-29 11:28:00,0,
BID-01628,REQ-149,VND-0475,94321.78,2026-04-29 11:35:00,0,
BID-01629,REQ-149,VND-0475,93665.18,2026-04-29 11:43:00,0,
BID-01630,REQ-149,VND-0292,92822.28,2026-04-29 11:48:00,0,
BID-01631,REQ-149,VND-0497,91483.8,2026-04-29 11:57:00,0,
BID-01632,REQ-150,VND-0134,165083.08,2026-04-19 20:07:00,0,
BID-01633,REQ-150,VND-0325,162746.37,2026-04-19 20:12:00,0,
BID-01634,REQ-150,VND-0153,160765.45,2026-04-19 20:18:00,0,
BID-01635,REQ-150,VND-0325,158881.63,2026-04-19 20:20:00,0,
BID-01636,REQ-150,VND-0153,156280.21,2026-04-19 20:26:00,0,
BID-01637,REQ-150,VND-0325,155151.52,2026-04-19 20:35:00,0,
BID-01638,REQ-150,VND-0134,153078.0,2026-04-19 20:42:00,0,
BID-01639,REQ-150,VND-0325,149598.82,2026-04-19 20:46:00,0,
BID-01640,REQ-150,VND-0153,146000.19,2026-04-19 20:50:00,0,
BID-01641,REQ-150,VND-0153,142437.39,2026-04-19 20:55:00,0,
BID-01642,REQ-150,VND-0325,140552.38,2026-04-19 21:05:00,0,
BID-01643,REQ-150,VND-0134,137425.94,2026-04-19 21:10:00,0,
BID-01644,REQ-150,VND-0153,135437.42,2026-04-19 21:19:00,0,
