bid_id,auction_id,vendor_id,price,price_ratio,reliability_score,delivery_score,historical_rating,defect_rate,avg_delay_days,completed_contracts,utility_score,is_fraud,timestamp,is_winner
BID-000188,AUC-0038,VND-0569,81112.08,0.9578,0.926,80.6,4.81,0.0045,5.8,192,0.5273,0,2026-05-16 00:00:00,1
BID-000189,AUC-0038,VND-0293,78817.97,0.9307,0.817,72.6,4.54,0.011,8.2,40,0.4899,0,2026-05-16 00:00:00,0
BID-000190,AUC-0039,VND-0743,490507.4,0.9883,0.662,53.5,4.16,0.0203,14.0,190,0.3756,0,2026-06-20 00:00:00,0
BID-000191,AUC-0039,VND-0482,466711.97,0.9404,0.623,51.1,4.06,0.0226,14.7,159,0.3768,0,2026-06-20 00:00:00,0
BID-000192,AUC-0039,VND-0743,445571.33,0.8978,0.662,53.5,4.16,0.0203,14.0,190,0.4146,0,2026-06-20 00:00:00,0
BID-000193,AUC-0039,VND-0743,436180.4,0.8788,0.662,53.5,4.16,0.0203,14.0,190,0.4227,0,2026-06-20 00:00:00,0
BID-000194,AUC-0039,VND-0427,425576.89,0.8575,0.605,65.4,4.01,0.0237,10.4,55,0.4219,0,2026-06-20 00:00:00,0
BID-000195,AUC-0039,VND-0244,415382.9,0.8369,0.523,50.0,3.81,0.0286,15.0,218,0.3774,0,2026-06-20 00:00:00,0
BID-000196,AUC-0039,VND-0516,402704.66,0.8114,0.519,51.8,3.8,0.0289,14.5,260,0.3889,0,2026-06-20 00:00:00,0
BID-000197,AUC-0039,VND-0427,388111.94,0.782,0.605,65.4,4.01,0.0237,10.4,55,0.4543,0,2026-06-20 00:00:00,1
BID-000198,AUC-0040,VND-0565,445012.05,0.9586,0.686,56.7,4.22,0.0188,13.0,106,0.3106,0,2026-03-25 00:00:00,0
BID-000199,AUC-0040,VND-0709,435169.64,0.9374,0.52,50.0,3.8,0.0288,15.0,240,0.2793,0,2026-03-25 00:00:00,0
BID-000200,AUC-0040,VND-0271,429630.62,0.9255,0.977,93.9,4.94,0.0014,1.8,146,0.4561,0,2026-03-25 00:00:00,1
BID-000201,AUC-0040,VND-0709,417021.05,0.8983,0.52,50.0,3.8,0.0288,15.0,240,0.3016,0,2026-03-25 00:00:00,0
BID-000202,AUC-0041,VND-0577,268986.08,0.9796,0.849,82.9,4.62,0.0091,5.1,179,0.6063,0,2026-06-17 00:00:00,0
BID-000203,AUC-0041,VND-0775,262809.33,0.9571,0.522,51.3,3.8,0.0287,14.6,147,0.4095,0,2026-06-17 00:00:00,0
BID-000204,AUC-0041,VND-0577,256521.93,0.9342,0.849,82.9,4.62,0.0091,5.1,179,0.6199,0,2026-06-17 00:00:00,0
BID-000205,AUC-0041,VND-0577,245441.35,0.8939,0.849,82.9,4.62,0.0091,5.1,179,0.632,0,2026-06-17 00:00:00,0
BID-000206,AUC-0041,VND-0508,242545.84,0.8833,0.853,88.0,4.63,0.0088,3.6,150,0.6485,0,2026-06-17 00:00:00,0
BID-000207,AUC-0041,VND-0395,233010.13,0.8486,0.731,72.7,4.33,0.0161,8.2,238,0.5751,0,2026-06-17 00:00:00,0
BID-000208,AUC-0041,VND-0542,229780.23,0.8368,0.709,70.0,4.27,0.0175,9.0,75,0.5635,0,2026-06-17 00:00:00,0
BID-000209,AUC-0041,VND-0508,222892.03,0.8118,0.853,88.0,4.63,0.0088,3.6,150,0.67,0,2026-06-17 00:00:00,1
BID-000210,AUC-0042,VND-0270,405594.18,0.9598,0.725,61.4,4.31,0.0165,11.6,202,0.4965,0,2026-02-28 00:00:00,0
BID-000211,AUC-0042,VND-0270,386573.83,0.9148,0.725,61.4,4.31,0.0165,11.6,202,0.5104,0,2026-02-28 00:00:00,0
BID-000212,AUC-0042,VND-0479,373246.25,0.8832,0.759,64.2,4.4,0.0144,10.7,254,0.5404,0,2026-02-28 00:00:00,0
BID-000213,AUC-0042,VND-0336,368955.14,0.8731,0.587,59.2,3.97,0.0248,12.2,264,0.4664,0,2026-02-28 00:00:00,0
BID-000214,AUC-0042,VND-0336,358749.42,0.8489,0.587,59.2,3.97,0.0248,12.2,264,0.4739,0,2026-02-28 00:00:00,0
BID-000215,AUC-0042,VND-0723,346458.19,0.8198,0.934,74.1,4.84,0.004,7.8,87,0.6516,0,2026-02-28 00:00:00,0
BID-000216,AUC-0042,VND-0479,330194.74,0.7813,0.759,64.2,4.4,0.0144,10.7,254,0.572,0,2026-02-28 00:00:00,0
BID-000217,AUC-0042,VND-0723,325470.83,0.7702,0.934,74.1,4.84,0.004,7.8,87,0.667,0,2026-02-28 00:00:00,1
BID-000218,AUC-0043,VND-0510,255413.6,0.9628,0.958,77.4,4.89,0.0025,6.8,167,0.5781,0,2026-03-21 00:00:00,1
BID-000219,AUC-0043,VND-0128,250803.97,0.9455,0.585,53.5,3.96,0.0249,14.0,241,0.3984,0,2026-03-21 00:00:00,0
BID-000220,AUC-0043,VND-0128,243941.34,0.9196,0.585,53.5,3.96,0.0249,14.0,241,0.4119,0,2026-03-21 00:00:00,0
BID-000221,AUC-0043,VND-0501,233611.18,0.8807,0.593,58.5,3.98,0.0244,12.4,209,0.4429,0,2026-03-21 00:00:00,0
BID-000222,AUC-0043,VND-0128,230471.28,0.8688,0.585,53.5,3.96,0.0249,14.0,241,0.4383,0,2026-03-21 00:00:00,0
BID-000223,AUC-0043,VND-0344,222366.84,0.8383,0.786,70.0,4.46,0.0129,9.0,234,0.5613,0,2026-03-21 00:00:00,0
BID-000224,AUC-0044,VND-0684,301489.57,0.9554,0.858,90.6,4.64,0.0085,2.8,109,0.5792,0,2026-06-30 00:00:00,0
BID-000225,AUC-0044,VND-0773,296239.98,0.9388,0.981,83.0,4.95,0.0011,5.1,104,0.6118,0,2026-06-30 00:00:00,0
BID-000226,AUC-0044,VND-0684,287398.1,0.9108,0.858,90.6,4.64,0.0085,2.8,109,0.5962,0,2026-06-30 00:00:00,0
BID-000227,AUC-0044,VND-0721,277967.19,0.8809,0.985,78.2,4.96,0.001,6.5,82,0.6278,0,2026-06-30 00:00:00,0
BID-000228,AUC-0044,VND-0325,269618.72,0.8544,0.895,79.8,4.74,0.0063,6.1,300,0.6132,0,2026-06-30 00:00:00,0
BID-000229,AUC-0044,VND-0773,260252.39,0.8247,0.981,83.0,4.95,0.0011,5.1,104,0.6551,0,2026-06-30 00:00:00,1
BID-000230,AUC-0045,VND-0101,52861.2,0.9849,0.821,69.1,4.55,0.0107,9.3,157,0.5943,0,2026-02-17 00:00:00,1
BID-000231,AUC-0045,VND-0394,52119.21,0.9711,0.792,65.5,4.48,0.0125,10.4,97,0.5776,0,2026-02-17 00:00:00,0
BID-000232,AUC-0045,VND-0348,51117.33,0.9524,0.557,50.0,3.89,0.0266,15.0,238,0.4429,0,2026-02-17 00:00:00,0
BID-000233,AUC-0046,VND-0296,375248.58,0.9873,0.569,53.7,3.92,0.0258,13.9,90,0.4605,0,2026-06-14 00:00:00,0
BID-000234,AUC-0046,VND-0011,356964.74,0.9392,0.806,60.5,4.51,0.0116,11.8,165,0.6013,0,2026-06-14 00:00:00,0
BID-000235,AUC-0046,VND-0309,345764.28,0.9097,0.531,50.0,3.83,0.0282,15.0,181,0.4603,0,2026-06-14 00:00:00,0
BID-000236,AUC-0046,VND-0194,330506.46,0.8696,0.641,51.1,4.1,0.0215,14.7,234,0.5258,0,2026-06-14 00:00:00,0
BID-000237,AUC-0046,VND-0713,321923.61,0.847,0.993,99.4,4.98,0.001,0.2,194,0.8287,0,2026-06-14 00:00:00,1
BID-000238,AUC-0046,VND-0477,311674.31,0.82,0.588,59.2,3.97,0.0247,12.2,96,0.5434,0,2026-06-14 00:00:00,0
BID-000239,AUC-0047,VND-0497,71760.11,0.9887,0.636,59.1,4.09,0.0218,12.3,71,0.4805,0,2026-03-27 00:00:00,0
BID-000240,AUC-0047,VND-0232,70293.68,0.9685,0.873,78.7,4.68,0.0076,6.4,167,0.639,0,2026-03-27 00:00:00,1
BID-000241,AUC-0047,VND-0792,67093.83,0.9244,0.797,77.0,4.49,0.0122,6.9,115,0.6128,0,2026-03-27 00:00:00,0
BID-000242,AUC-0047,VND-0497,66049.08,0.91,0.636,59.1,4.09,0.0218,12.3,71,0.501,0,2026-03-27 00:00:00,0
BID-000243,AUC-0047,VND-0792,62946.95,0.8673,0.797,77.0,4.49,0.0122,6.9,115,0.6276,0,2026-03-27 00:00:00,0
BID-000244,AUC-0047,VND-0497,61724.23,0.8504,0.636,59.1,4.09,0.0218,12.3,71,0.5165,0,2026-03-27 00:00:00,0
BID-000245,AUC-0047,VND-0497,59117.83,0.8145,0.636,59.1,4.09,0.0218,12.3,71,0.5258,0,2026-03-27 00:00:00,0
BID-000246,AUC-0047,VND-0497,57708.83,0.7951,0.636,59.1,4.09,0.0218,12.3,71,0.5309,0,2026-03-27 00:00:00,0
BID-000247,AUC-0048,VND-0541,394920.43,0.9521,0.893,70.6,4.73,0.0064,8.8,148,0.671,0,2026-02-13 00:00:00,0
BID-000248,AUC-0048,VND-0646,379544.91,0.9151,0.698,54.5,4.25,0.0181,13.6,213,0.5765,0,2026-02-13 00:00:00,0
BID-000249,AUC-0048,VND-0372,375208.99,0.9046,0.874,79.5,4.68,0.0076,6.1,212,0.6941,0,2026-02-13 00:00:00,1
BID-000250,AUC-0049,VND-0221,374615.41,0.9528,0.542,54.8,3.86,0.0275,13.6,162,0.4408,0,2026-04-26 00:00:00,0
BID-000251,AUC-0049,VND-0221,359276.96,0.9137,0.542,54.8,3.86,0.0275,13.6,162,0.4506,0,2026-04-26 00:00:00,0
BID-000252,AUC-0049,VND-0375,348007.36,0.8851,0.953,91.0,4.88,0.0028,2.7,215,0.7327,0,2026-04-26 00:00:00,1
BID-000253,AUC-0049,VND-0686,335034.47,0.8521,0.986,78.7,4.96,0.001,6.4,234,0.7173,0,2026-04-26 00:00:00,0
BID-000254,AUC-0050,VND-0391,345858.29,0.968,0.847,80.8,4.62,0.0092,5.8,85,0.5708,0,2026-04-01 00:00:00,0
BID-000255,AUC-0050,VND-0559,336340.92,0.9414,0.546,56.3,3.86,0.0273,13.1,47,0.4435,0,2026-04-01 00:00:00,0
BID-000256,AUC-0050,VND-0708,328244.67,0.9187,0.766,84.3,4.41,0.0141,4.7,292,0.5686,0,2026-04-01 00:00:00,0
BID-000257,AUC-0050,VND-0708,319230.74,0.8935,0.766,84.3,4.41,0.0141,4.7,292,0.5776,0,2026-04-01 00:00:00,0
BID-000258,AUC-0050,VND-0020,312997.19,0.876,0.842,77.4,4.61,0.0095,6.8,43,0.5967,0,2026-04-01 00:00:00,1
BID-000259,AUC-0050,VND-0559,302497.79,0.8467,0.546,56.3,3.86,0.0273,13.1,47,0.4776,0,2026-04-01 00:00:00,0
BID-000260,AUC-0051,VND-0430,26473.19,0.9551,0.782,63.4,4.46,0.0131,11.0,100,0.6097,0,2026-04-10 00:00:00,0
BID-000261,AUC-0051,VND-0737,25347.95,0.9145,0.939,78.3,4.85,0.0036,6.5,155,0.7111,0,2026-04-10 00:00:00,1
BID-000262,AUC-0051,VND-0430,25037.03,0.9033,0.782,63.4,4.46,0.0131,11.0,100,0.6231,0,2026-04-10 00:00:00,0
BID-000263,AUC-0052,VND-0027,156124.99,0.9848,0.97,94.1,4.92,0.0018,1.8,96,0.5264,0,2026-04-08 00:00:00,0
BID-000264,AUC-0052,VND-0257,151574.25,0.9561,0.966,100.0,4.92,0.002,0.1,294,0.5525,0,2026-04-08 00:00:00,1
BID-000265,AUC-0052,VND-0153,146077.62,0.9214,0.863,93.2,4.66,0.0082,2.0,93,0.5291,0,2026-04-08 00:00:00,0
BID-000266,AUC-0052,VND-0153,143154.91,0.903,0.863,93.2,4.66,0.0082,2.0,93,0.5376,0,2026-04-08 00:00:00,0
BID-000267,AUC-0053,VND-0261,133200.29,0.9588,0.797,70.3,4.49,0.0122,8.9,166,0.3878,0,2026-05-29 00:00:00,0
BID-000268,AUC-0053,VND-0389,127238.4,0.9159,0.615,59.6,4.04,0.0231,12.1,240,0.3471,0,2026-05-29 00:00:00,0
BID-000269,AUC-0053,VND-0736,123284.62,0.8874,0.784,73.6,4.46,0.013,7.9,82,0.4271,0,2026-05-29 00:00:00,0
BID-000270,AUC-0053,VND-0389,120479.36,0.8672,0.615,59.6,4.04,0.0231,12.1,240,0.3734,0,2026-05-29 00:00:00,0
BID-000271,AUC-0053,VND-0486,119014.34,0.8567,0.832,81.3,4.58,0.0101,5.6,114,0.4669,0,2026-05-29 00:00:00,1
BID-000272,AUC-0054,VND-0543,182327.73,0.9778,0.972,85.3,4.93,0.0017,4.4,272,0.6243,0,2026-01-10 00:00:00,0
BID-000273,AUC-0054,VND-0094,178967.29,0.9598,0.909,86.3,4.77,0.0055,4.1,226,0.6147,0,2026-01-10 00:00:00,0
BID-000274,AUC-0054,VND-0433,171988.2,0.9224,0.7,64.5,4.25,0.018,10.6,277,0.5157,0,2026-01-10 00:00:00,0
BID-000275,AUC-0054,VND-0128,169291.69,0.9079,0.585,53.5,3.96,0.0249,14.0,241,0.4613,0,2026-01-10 00:00:00,0
BID-000276,AUC-0054,VND-0543,162869.84,0.8735,0.972,85.3,4.93,0.0017,4.4,272,0.6598,0,2026-01-10 00:00:00,1
BID-000277,AUC-0054,VND-0181,156262.59,0.838,0.694,71.0,4.24,0.0184,8.7,109,0.5585,0,2026-01-10 00:00:00,0
BID-000278,AUC-0054,VND-0597,154566.89,0.8289,0.673,68.1,4.18,0.0196,9.6,253,0.5483,0,2026-01-10 00:00:00,0
BID-000279,AUC-0055,VND-0287,52289.03,0.9876,0.698,66.4,4.25,0.0181,10.1,223,0.6102,0,2026-01-20 00:00:00,0
BID-000280,AUC-0055,VND-0412,50730.06,0.9582,0.667,59.1,4.17,0.02,12.3,213,0.5905,0,2026-01-20 00:00:00,0
BID-000281,AUC-0055,VND-0412,49442.2,0.9338,0.667,59.1,4.17,0.02,12.3,213,0.5956,0,2026-01-20 00:00:00,0
BID-000282,AUC-0055,VND-0287,48503.89,0.9161,0.698,66.4,4.25,0.0181,10.1,223,0.6252,0,2026-01-20 00:00:00,1
BID-000283,AUC-0055,VND-0412,47661.04,0.9002,0.667,59.1,4.17,0.02,12.3,213,0.6027,0,2026-01-20 00:00:00,0
BID-000284,AUC-0056,VND-0511,447341.64,0.9536,0.849,68.8,4.62,0.0091,9.4,265,0.5803,0,2026-01-21 00:00:00,0
BID-000285,AUC-0056,VND-0774,426886.15,0.91,0.903,79.0,4.76,0.0058,6.3,20,0.6391,0,2026-01-21 00:00:00,0
BID-000286,AUC-0056,VND-0774,407122.19,0.8679,0.903,79.0,4.76,0.0058,6.3,20,0.6518,0,2026-01-21 00:00:00,0
BID-000287,AUC-0056,VND-0774,390783.26,0.833,0.903,79.0,4.76,0.0058,6.3,20,0.6622,0,2026-01-21 00:00:00,0
BID-000288,AUC-0056,VND-0071,375038.57,0.7995,0.981,82.4,4.95,0.0011,5.3,282,0.7132,0,2026-01-21 00:00:00,1
BID-000289,AUC-0057,VND-0382,270081.56,0.9599,0.624,57.9,4.06,0.0225,12.6,66,0.5139,0,2026-01-09 00:00:00,0
BID-000290,AUC-0057,VND-0653,261403.36,0.9291,0.855,84.4,4.64,0.0087,4.7,217,0.6748,0,2026-01-09 00:00:00,1
BID-000291,AUC-0057,VND-0382,249039.27,0.8851,0.624,57.9,4.06,0.0225,12.6,66,0.5326,0,2026-01-09 00:00:00,0
BID-000292,AUC-0057,VND-0517,237996.72,0.8459,0.615,50.6,4.04,0.0231,14.8,154,0.5184,0,2026-01-09 00:00:00,0
BID-000293,AUC-0057,VND-0754,231204.27,0.8217,0.79,70.0,4.48,0.0126,9.0,58,0.6385,0,2026-01-09 00:00:00,0
BID-000294,AUC-0057,VND-0754,222240.76,0.7899,0.79,70.0,4.48,0.0126,9.0,58,0.6465,0,2026-01-09 00:00:00,0
BID-000295,AUC-0057,VND-0754,217706.15,0.7738,0.79,70.0,4.48,0.0126,9.0,58,0.6505,0,2026-01-09 00:00:00,0
BID-000296,AUC-0057,VND-0386,211459.45,0.7516,0.555,56.6,3.89,0.0267,13.0,136,0.5395,0,2026-01-09 00:00:00,0
BID-000297,AUC-0058,VND-0098,151729.19,0.95,0.67,58.4,4.17,0.0198,12.5,117,0.4937,0,2026-01-15 00:00:00,0
BID-000298,AUC-0058,VND-0699,148416.49,0.9293,0.715,58.1,4.29,0.0171,12.6,110,0.5166,0,2026-01-15 00:00:00,0
BID-000299,AUC-0058,VND-0699,144589.71,0.9053,0.715,58.1,4.29,0.0171,12.6,110,0.5238,0,2026-01-15 00:00:00,0
BID-000300,AUC-0058,VND-0699,141557.55,0.8864,0.715,58.1,4.29,0.0171,12.6,110,0.5295,0,2026-01-15 00:00:00,0
BID-000301,AUC-0058,VND-0227,136409.21,0.8541,0.712,73.7,4.28,0.0173,7.9,154,0.5738,0,2026-01-15 00:00:00,1
BID-000302,AUC-0059,VND-0592,198845.0,0.9722,0.816,81.3,4.54,0.011,5.6,112,0.5172,0,2026-06-29 00:00:00,0
BID-000303,AUC-0059,VND-0751,193357.6,0.9454,0.76,70.6,4.4,0.0144,8.8,126,0.4945,0,2026-06-29 00:00:00,0
BID-000304,AUC-0059,VND-0633,191137.83,0.9346,0.506,50.0,3.76,0.0297,15.0,238,0.3908,0,2026-06-29 00:00:00,0
BID-000305,AUC-0059,VND-0337,185555.01,0.9073,0.54,50.0,3.85,0.0276,15.0,217,0.4123,0,2026-06-29 00:00:00,0
BID-000306,AUC-0059,VND-0343,182082.59,0.8903,0.965,90.5,4.91,0.0021,2.8,238,0.6093,0,2026-06-29 00:00:00,1
BID-000307,AUC-0060,VND-0262,218100.85,0.9519,0.985,93.2,4.96,0.001,2.0,217,0.4697,0,2026-03-03 00:00:00,0
BID-000308,AUC-0060,VND-0778,214351.23,0.9355,0.614,50.0,4.04,0.0232,15.0,47,0.3131,0,2026-03-03 00:00:00,0
BID-000309,AUC-0060,VND-0262,209982.4,0.9164,0.985,93.2,4.96,0.001,2.0,217,0.4888,0,2026-03-03 00:00:00,1
BID-000310,AUC-0060,VND-0778,206814.0,0.9026,0.614,50.0,4.04,0.0232,15.0,47,0.3308,0,2026-03-03 00:00:00,0
BID-000311,AUC-0060,VND-0044,203530.6,0.8883,0.865,86.5,4.66,0.0081,4.0,206,0.4643,0,2026-03-03 00:00:00,0
BID-000312,AUC-0060,VND-0497,199601.06,0.8711,0.636,59.1,4.09,0.0218,12.3,71,0.37,0,2026-03-03 00:00:00,0
BID-000313,AUC-0060,VND-0497,196133.95,0.856,0.636,59.1,4.09,0.0218,12.3,71,0.3782,0,2026-03-03 00:00:00,0
BID-000314,AUC-0061,VND-0060,289377.51,0.951,0.946,89.7,4.87,0.0032,3.1,45,0.7335,0,2026-02-10 00:00:00,1
BID-000315,AUC-0061,VND-0785,278631.33,0.9157,0.812,71.6,4.53,0.0113,8.5,178,0.6431,0,2026-02-10 00:00:00,0
BID-000316,AUC-0061,VND-0559,269821.66,0.8867,0.546,56.3,3.86,0.0273,13.1,47,0.5123,0,2026-02-10 00:00:00,0
BID-000317,AUC-0062,VND-0134,258866.85,0.9855,0.849,79.4,4.62,0.0091,6.2,178,0.4955,0,2026-03-18 00:00:00,0
BID-000318,AUC-0062,VND-0591,253824.34,0.9663,0.981,87.5,4.95,0.0011,3.8,170,0.5515,0,2026-03-18 00:00:00,1
BID-000319,AUC-0062,VND-0366,245495.19,0.9346,0.582,63.5,3.96,0.0251,11.0,190,0.4225,0,2026-03-18 00:00:00,0
BID-000320,AUC-0063,VND-0235,449726.58,0.9766,0.612,65.3,4.03,0.0233,10.4,248,0.4342,0,2026-01-26 00:00:00,0
BID-000321,AUC-0063,VND-0116,429086.07,0.9318,0.897,82.7,4.74,0.0062,5.2,276,0.5992,0,2026-01-26 00:00:00,0
BID-000322,AUC-0063,VND-0235,416716.64,0.9049,0.612,65.3,4.03,0.0233,10.4,248,0.4736,0,2026-01-26 00:00:00,0
BID-000323,AUC-0063,VND-0733,402182.95,0.8734,1.0,79.0,5.0,0.001,6.3,38,0.6572,0,2026-01-26 00:00:00,0
BID-000324,AUC-0063,VND-0482,392236.13,0.8518,0.623,51.1,4.06,0.0226,14.7,159,0.4712,0,2026-01-26 00:00:00,0
BID-000325,AUC-0063,VND-0733,373717.75,0.8115,1.0,79.0,5.0,0.001,6.3,38,0.6912,0,2026-01-26 00:00:00,1
BID-000326,AUC-0063,VND-0332,368392.54,0.8,0.803,67.7,4.51,0.0118,9.7,41,0.6023,0,2026-01-26 00:00:00,0
BID-000327,AUC-0064,VND-0710,243032.25,0.9587,0.726,71.5,4.32,0.0164,8.5,141,0.5271,0,2026-01-22 00:00:00,0
BID-000328,AUC-0064,VND-0524,231464.5,0.913,0.616,50.0,4.04,0.023,15.0,45,0.4489,0,2026-01-22 00:00:00,0
BID-000329,AUC-0064,VND-0668,221458.51,0.8736,0.987,94.8,4.97,0.001,1.6,289,0.6929,0,2026-01-22 00:00:00,1
BID-000330,AUC-0064,VND-0751,213423.47,0.8419,0.76,70.6,4.4,0.0144,8.8,126,0.5716,0,2026-01-22 00:00:00,0
BID-000331,AUC-0064,VND-0339,208035.89,0.8206,0.556,50.0,3.89,0.0266,15.0,145,0.4638,0,2026-01-22 00:00:00,0
BID-000332,AUC-0064,VND-0751,198007.07,0.7811,0.76,70.6,4.4,0.0144,8.8,126,0.5917,0,2026-01-22 00:00:00,0
BID-000333,AUC-0064,VND-0339,191548.85,0.7556,0.556,50.0,3.89,0.0266,15.0,145,0.4852,0,2026-01-22 00:00:00,0
BID-000334,AUC-0064,VND-0710,184803.85,0.729,0.726,71.5,4.32,0.0164,8.5,141,0.6029,0,2026-01-22 00:00:00,0
BID-000335,AUC-0065,VND-0476,480869.11,0.9692,0.8,72.0,4.5,0.012,8.4,211,0.6067,0,2026-05-07 00:00:00,0
BID-000336,AUC-0065,VND-0782,470882.76,0.9491,0.89,69.4,4.73,0.0066,9.2,21,0.6383,0,2026-05-07 00:00:00,0
BID-000337,AUC-0065,VND-0522,449013.65,0.905,0.659,67.9,4.15,0.0204,9.6,95,0.5658,0,2026-05-07 00:00:00,0
BID-000338,AUC-0065,VND-0782,440157.78,0.8871,0.89,69.4,4.73,0.0066,9.2,21,0.655,0,2026-05-07 00:00:00,0
BID-000339,AUC-0065,VND-0782,431691.07,0.8701,0.89,69.4,4.73,0.0066,9.2,21,0.6596,0,2026-05-07 00:00:00,0
BID-000340,AUC-0065,VND-0782,414454.71,0.8353,0.89,69.4,4.73,0.0066,9.2,21,0.669,0,2026-05-07 00:00:00,0
BID-000341,AUC-0065,VND-0554,398820.27,0.8038,0.698,70.1,4.25,0.0181,9.0,61,0.6118,0,2026-05-07 00:00:00,0
BID-000342,AUC-0065,VND-0622,383141.87,0.7722,0.885,90.7,4.71,0.0069,2.8,57,0.7306,0,2026-05-07 00:00:00,1
BID-000343,AUC-0066,VND-0447,418990.05,0.9808,0.915,80.0,4.79,0.0051,6.0,168,0.5675,0,2026-02-18 00:00:00,0
BID-000344,AUC-0066,VND-0563,407780.38,0.9545,0.828,75.6,4.57,0.0103,7.3,208,0.5436,0,2026-02-18 00:00:00,0
BID-000345,AUC-0066,VND-0447,390199.81,0.9134,0.915,80.0,4.79,0.0051,6.0,168,0.5917,0,2026-02-18 00:00:00,0
BID-000346,AUC-0066,VND-0094,371849.23,0.8704,0.909,86.3,4.77,0.0055,4.1,226,0.6245,0,2026-02-18 00:00:00,0
BID-000347,AUC-0066,VND-0094,356581.87,0.8347,0.909,86.3,4.77,0.0055,4.1,226,0.6374,0,2026-02-18 00:00:00,1
BID-000348,AUC-0066,VND-0501,343401.1,0.8038,0.593,58.5,3.98,0.0244,12.4,209,0.4924,0,2026-02-18 00:00:00,0
BID-000349,AUC-0067,VND-0430,106636.81,0.9507,0.782,63.4,4.46,0.0131,11.0,100,0.4594,0,2026-01-13 00:00:00,0
BID-000350,AUC-0067,VND-0131,102871.97,0.9171,0.808,84.2,4.52,0.0115,4.7,141,0.5133,0,2026-01-13 00:00:00,0
BID-000351,AUC-0067,VND-0300,98140.39,0.8749,0.596,50.0,3.99,0.0242,15.0,180,0.4148,0,2026-01-13 00:00:00,0
BID-000352,AUC-0067,VND-0131,97098.09,0.8656,0.808,84.2,4.52,0.0115,4.7,141,0.5359,0,2026-01-13 00:00:00,1
BID-000353,AUC-0067,VND-0598,94501.2,0.8425,0.523,54.5,3.81,0.0286,13.6,178,0.4133,0,2026-01-13 00:00:00,0
BID-000354,AUC-0067,VND-0430,90867.13,0.8101,0.782,63.4,4.46,0.0131,11.0,100,0.5213,0,2026-01-13 00:00:00,0
BID-000355,AUC-0068,VND-0737,458864.27,0.9847,0.939,78.3,4.85,0.0036,6.5,155,0.4706,0,2026-03-11 00:00:00,1
BID-000356,AUC-0068,VND-0671,444560.37,0.954,0.629,59.2,4.07,0.0223,12.2,219,0.361,0,2026-03-11 00:00:00,0
BID-000357,AUC-0068,VND-0055,424034.83,0.91,0.614,50.0,4.04,0.0231,15.0,86,0.3614,0,2026-03-11 00:00:00,0
BID-000358,AUC-0068,VND-0165,417632.71,0.8962,0.71,56.5,4.27,0.0174,13.0,282,0.4073,0,2026-03-11 00:00:00,0
BID-000359,AUC-0069,VND-0205,63684.28,0.9502,0.953,76.1,4.88,0.0028,7.2,221,0.7318,0,2026-06-22 00:00:00,0
BID-000360,AUC-0069,VND-0487,62859.56,0.9379,0.866,66.8,4.67,0.008,10.0,273,0.6894,0,2026-06-22 00:00:00,0
BID-000361,AUC-0069,VND-0318,59842.51,0.8929,0.554,50.0,3.88,0.0268,15.0,81,0.5552,0,2026-06-22 00:00:00,0
BID-000362,AUC-0069,VND-0778,57734.06,0.8615,0.614,50.0,4.04,0.0232,15.0,47,0.5868,0,2026-06-22 00:00:00,0
BID-000363,AUC-0069,VND-0778,56488.64,0.8429,0.614,50.0,4.04,0.0232,15.0,47,0.5911,0,2026-06-22 00:00:00,0
BID-000364,AUC-0069,VND-0713,54341.81,0.8108,0.993,99.4,4.98,0.001,0.2,194,0.8097,0,2026-06-22 00:00:00,1
BID-000365,AUC-0069,VND-0644,52225.29,0.7793,0.544,50.0,3.86,0.0274,15.0,196,0.5779,0,2026-06-22 00:00:00,0
BID-000366,AUC-0070,VND-0667,401182.64,0.9772,0.614,67.7,4.04,0.0231,9.7,293,0.4228,0,2026-05-23 00:00:00,0
BID-000367,AUC-0070,VND-0176,389008.07,0.9475,0.752,74.2,4.38,0.0149,7.7,222,0.494,0,2026-05-23 00:00:00,0
BID-000368,AUC-0070,VND-0578,370417.1,0.9022,0.809,84.2,4.52,0.0114,4.7,281,0.5601,0,2026-05-23 00:00:00,0
BID-000369,AUC-0070,VND-0131,363271.55,0.8848,0.808,84.2,4.52,0.0115,4.7,141,0.5684,0,2026-05-23 00:00:00,1
BID-000370,AUC-0070,VND-0634,354682.11,0.8639,0.696,61.8,4.24,0.0182,11.5,218,0.4846,0,2026-05-23 00:00:00,0
BID-000371,AUC-0070,VND-0667,347088.26,0.8454,0.614,67.7,4.04,0.0231,9.7,293,0.4873,0,2026-05-23 00:00:00,0
BID-000372,AUC-0071,VND-0703,191156.24,0.9728,0.832,76.8,4.58,0.0101,7.0,242,0.6014,0,2026-05-19 00:00:00,0
BID-000373,AUC-0071,VND-0186,184847.03,0.9407,0.55,50.0,3.88,0.027,15.0,266,0.4287,0,2026-05-19 00:00:00,0
BID-000374,AUC-0071,VND-0060,180674.16,0.9194,0.946,89.7,4.87,0.0032,3.1,45,0.7026,0,2026-05-19 00:00:00,1
BID-000375,AUC-0071,VND-0186,176809.25,0.8998,0.55,50.0,3.88,0.027,15.0,266,0.4447,0,2026-05-19 00:00:00,0
